id,title,key
2882,【SSL】设备和短信网关通信异常，导致短信发送失败,短信	接收	验证码	失败	设备	发送	修改	网关	不到	异常
2883,【AC】AC双网桥部署异常断电导致设备恢复出厂,出厂	恢复	网桥	停电	来电	机房	断电	部署	导致	设备
2884,【AC】某个网站访问不了,网站	访问	c盘	率为	玩转	环回口	环境	环境变量	环境模拟	环境设备
2885,【AD】扫描网站，提示没有使用“FS”系列加密套件,网站	扫描	使用	套件	卸载	提示	设备	现状	环路	环回口
2886,【AF】应用控制策略拦截攻击者地图中的攻击者IP不生效，还是能看到该攻击者IP攻击服务器,攻击者	地图	攻击	控制策略	应用	事件	服务器	拦截	拒绝	看到
2887,【acloud】资源配额占用100%,配额	占用	资源	组织	管理员	c盘	现已	环境	环境变量	环境模拟
2888,"【SSL】登录SSL VPN提示""服务端禁止接入""",服务端	禁止	接入	登录	提示	错误	c盘	环路	环回口	环境
2889,【AF】部分认证用户无法通过LDAP同步到AF的组/用户,同步	部分	用户	认证	无法	成功	理想	玩转	环回口	环境
2890,【AF】DLAN进程起不来之更新服务器超时,进程	更新	起不来	服务器	启动	提示	现已	环回口	环境	环境变量
2891,【AC】AC配置外部认证服务器读取不到域组织结构,组织	架构	看到	给域	适用	读取	对象	结构	用户	单点
2892,【AF】单用户流控超出上限需要计算多线路的流控之和,网速	流控	线路	超出	计算	上限	单用户	达到	有时候	控制策略
2893,【aDesk】Windows10打开本地安全策略提示MMC无法创建管理单元,单元	创建	管理	安全策略	计算机	无法	打不开	提示	策略	打开
2894,【aCloud】ISCSI不断断开重连,重连	不断	断开	融合	延迟	虚拟存储	相关	创建	完成	情况
2895,【IPSEC】PDLAN连接VPN失败，总部配置用户类型为分支导致,总部	连接	详细描述	设定	类型	接入	启用	状态	分支	虚拟
2896,【AC】告警邮件测试发送不成功,邮件	告警	发送	发出	测试	收到	功能	成功	设备	无法
2897,【AC】访问58同城异常,访问	异常	c盘	现场	环回口	环境	环境变量	环境模拟	环境设备	环路
2898,【AD】内网三层环境，在AD上不写回包路由，内网PC经过AD还是可以上网,实现	路由	环境	内网	上网	想要	使用	方式	网关	生效
2899,【AC】日志中心测试邮件有效性失败,有效性	邮件	中心	测试	邮箱	失败	完成	配置	发送	点击
2900,【AC】需求：限制下载文件速度，不影响正常上网,速度	影响	需求	下载	限制	文件	不想	网站	上网	打开
2901,【AC】修改认证策略，提示不允许编辑该配置--加入SC/BBC导致,编辑	现象	加入	允许	修改	策略	导致	认证	配置	提示
2902,【AC】IPSEC第三方VPN连接上了，但VPN业务不通,建立	业务	不通	出口路	阶段	测试	连接	成功	现成	现已
2903,【aDesk】安装一体化不能返回到资源界面,一体化	返回	资源	组合键	界面	安装	控件	现场	玩转	环回口
2904,【AF】DHCP无法获取地址之vlan未添加到接口,终端	添加	获取	分配	对应	功能	开启	接口	网关	不到
2905,【SSL】端口配置错误导致Radius认证不成功,认证	端口配置	错误	成功	用户名	一直	进行	密码	导致	用户
2906,【aDesk】VMP导入vma模板失败,导入	模板	失败	提示	c盘	现已	环境	环境变量	环境模拟	环境设备
2907,【SSL】客户端登录提示：未启用此认证，访问被拒绝,拒绝	启用	客户端	认证	访问	登录	提示	c盘	环回口	环境
2908,【AC】使用准入策略后启用VPN断网,准入	启用	时断时续	策略	断网	禁用	开启	问题	网络	使用
2909,【AC】QQ远程协助连不上-http或者ssl标准端口传输其它协议拒绝,协助	远程	连不上	拒绝	传输	协议	标准	端口	内网	上网
2910,【SSL】邮件告警发送不了邮件,邮件	发送	告警	无法	c盘	现成	环回口	环境	环境变量	环境模拟
2911,【IPSEC】VPN连接不上：总部用户列表中无用户,总部	用户	列表	不上	连接	分支	对接	提示	现放通	环境模拟
2912,【SSL】网关模式访问不到内网资源,网关	模式	不到	内网资源	访问	网段	资源	内网	现已	环境
2913,【AC】ssl根证书删除后无法自动安装,证书	安装	删除	再自	动弹	要求	功能	自动	启用	浏览器
2914,【SSL VPN】MAC10.13系统登录VPN后提示虚拟网卡加载失败,系统	登录	网卡	加载	提示	公司	虚拟	失败	现场	环回口
2915,【SSL】删除关联角色提示：您无权删除用户组绑定角色,角色	删除	无权	用户组	绑定	点击	符号	编辑	勾选	提示
2916,【AF】全局封堵与拦截之黑名单拦截对象不固定,拦截	封堵	固定	频繁	攻击	对象	全局	加入	ip地址	反馈
2917,【AF】做密码认证的内网PC无法打开认证页面，但是开直通可通过访问设备地址打开认证页面,认证	内网	打开	页面	区域	直通	无法访问	功能	开启	界面
2918,【aDesk】盒子rom版本接入vdc后不能自动更新,版本	盒子	接入	低版本	代表	客户机	红色	选项	对应	匹配
2919,【AF】如何设置普通管理员账号下次登陆必须改密码,管理员	密码	普通	帐号	强制	账号	登陆	修改	设置	登录
2920,【AC】升级11.0版本报错：配置了应用时长统计功能,功能	统计	升级	版本	应用	配置	不到	报错	提示	c盘
2921,【AF】360网站安全扫描防护网站评分低之全局排除360域名,网站	评分	防护	放在	漏洞	互联网	扫描	全局	排除	检测
2922,【WOC】WOC升级9.5.3失败，控制台用户管理存在移动用户导致,升级	移动用户	版本升级	具体	失败	截图	存在	管理	客户端	控制台
2923,【aDesk】VDI访问远程应用，提示“目录名称无效”,名称	目录	无效	远程	应用	访问	提示	资源	连接	使用
2924,【AC】如何针对外网用户访问内网服务器做单用户限制,服务器	限制	单用户	访问	网站	数据	内网	用户	现场	环境
2925,【SSL】升级7.5版本，加载第一个包后设备无法登录,升级	设备	加载	连接	红灯	无法	客户端	完成	重启	版本
2926,【MIG】上网限制：策略未匹配生效,策略	证券交易	股票交易	交易	生效	阻止	继续	登陆	限制	匹配
2927,【AF】应用控制放通网站的ip还是不能打开网站,控制	放通	网站	应用	策略	打开	百度	默认	微信	拒绝
2928,【AC】AC在线用户突然出现多余的显示名,用户	显示	纳入	用户名	添加	出现	版本	班级	环境变量	环境模拟
2929,【AF】访问http网页正常跳转认证界面，https网页无法跳转认证界面,跳转	网页	界面	认证	访问	账号密码	正常	区域	无法	功能
2930,【SSL】登陆VPN之后无法访问通过专线连接的总部服务器,专线	核心	交换机	连接	登陆	无法访问	电脑	总部	服务器	单臂
2931,【AC】电脑pdlan客户端连接AC访问不了AC内网的一个服务器,连接	电脑	客户端	内网	移动用户	服务器	不通	分支	设置	成功
2932,【AC】AC加入SC不成功，提示序列号超限,超限	序列号	加入	成功	提示	c盘	现场	环境	环境变量	环境模拟
2933,【AF】升级报错提示：“不需要升级该包！”,升级	需要	前置	加载	提示	告警	版本	报错	画面	现成
2934,【AF】国外网站不能访问，外网访问正常,网站	访问	线路	地区	路由	区域	流量	大陆	公司	外线
2935,【AF】ADSL拨号线路掉线没有自动重连之自动拨号未勾选,拨号	自动	掉线	线路	影响	重新	勾选	业务	出口	现成
2936,【aDesk】盒子使用北恩USB电话座机耳机听不到虚拟机内部的声音,座机	耳机	电话	声音	盒子	不到	使用	现场	环回口	环境
2937,【AC】LAN1-LAN2防火墙规则不生效,规则	防火墙	生效	地址	访问	设备	玩转	环回口	环境	环境变量
2938,【AD】序列号不一致导致双机组建失败,双机	一致	组建	版本	全新	硬件	失败	序列号	软件	导致
2939,【IPSEC】标准IPSEC建立失败：FQDN身份ID无法填写完整,字符串	身份	对接	输入	域名	采用	公司总部	分支	双方	完整
2940,【SSL】短信验证码有效期显示异常,有效期	验证码	短信	时间	显示	小时	实际	控制台	异常	设备
2941,【SSL】过滤规则配置错误导致LDAP认证用户登录密码错误,错误	认证	密码	登录	过滤	用户	规则	导致	失败	配置
2942,【AC】用户移动组之后，查询不到这个用户某一个月的日志,用户	漏审	部门	怀疑	查不到	移动	查询	一直	不到	上网
2943,【AC】所有用户流量无法限制-配置了流控策略但是没有启用,流控	流量	受限制	策略	配置	用户	限制	启用	无法	现场
2944,【AC】用户已经在线了，但是弹认证页面-2台AC,用户名	已经	密码	页面	认证	用户	上线	输入	网站	打开
2945,【aCloud】高可用测试，热拔SSD服务器就重启,再次	重启	服务器	识别	热拔	测试	插拔	高可用性	可用	磁盘
2946,【AC】短信认证测试不能发送短信,短信	发送	测试	认证	收不到	点击	服务器	配置	环回口	环境
2947,【AF】IPSECVPN之一阶段地址配置正确但是提示拒绝对端连接,勾选	对接	版本	示例	设备	路径	选项	程序	系统故障	对端
2948,【aDesk】联想System x3650 M5 8871服务器单盘raid0安装VMP后启动失败,联想	启动	服务器	陷入	单盘	单块	安装	系统启动	引导	系统盘
2949,【aDesk】虚拟机加载PE进入PE后看不到虚拟机自己的磁盘,磁盘	进入	加载	看不到	只能	看到	系统	理想	玩转	环回口
2950,【AC】VPN互访不通--dos设置问题,对端	互访	已经	不通	建立	问题	设置	访问	版本信息	版本升级
2951,【AC】修改认证策略，提示“您没有可编辑权限”--管理员帐号权限问题,权限	帐号	编辑	现象	管理员	提示	修改	问题	策略	认证
2952,【AF】配置vlan接口的时候提示：“HA错误”,接口	配置	错误	报错	提示	现场	环回口	环境	环境变量	环境模拟
2953,【aDesk】登录VMP提示VDC序列号过期，但VDC序列号正常,序列号	正常	登录	提示	c盘	现场	环回口	环境	环境变量	环境模拟
2954,【aCloud】win2012迁移到超融合之后蓝屏不断重启,不断	融合	迁移	重启	现已	环回口	环境	环境变量	环境模拟	环境设备
2955,【aCloud】加载ISO安装找不到磁盘,加载	磁盘	不到	安装	操作系统	c盘	现场	环回口	环境	环境变量
2956,【SSL】PDLAN连接VPN后电脑无法上网:总部勾选接入总部后禁止改用户上网,总部	电脑	连接	上网	退出	访问	正常	禁止	勾选	软件
2957,【AF】访问备机控制台失败之接口没有加HA属性,备机	控制台	属性	访问	接口	管理	界面	打开	地址	失败
2958,【AF】数据中心对web应用防护日志添加白名单在哪里查看,防护	添加	数据中心	知道	应用	后续	查看	现已	环境	环境变量
2959,【AD】AD704版本主备都勾选“监视器级别检测”，双机切换原因解析,切换	双机	原因	级别	版本	来回	主备	监视器	发生	解析
2960,【AF】vpn搭建成功后数据匹配了其他路由，没走vpn路由转发,路由	匹配	搭建	数据	优先	成功	转发	对端	不通	测试
2961,【aCloud】安装完虚拟机启动后只有cmd命令行界面,命令行	界面	安装	系统启动	镜像	启动	c盘	现成	环回口	环境
2962,【IPSEC】认证策略：内网三层环境无法上网,环境	上网	认证	无法	开启	自动	电脑	策略	c盘	现已
2963,【SSL】PDLAN连接异常:用户已过期,已过期	总部	用户	连接	设备	实验	截图	案例	公司	查看
2964,【SG】服务器关闭了端口，经过sg上网的电脑还能telnet端口,端口	关闭	服务器	公网	电脑	上网	能通	现成	环回口	环境
2965,【aCloud】电脑连接不上虚拟ISCSI存储,连接	不上	虚拟	电脑	发起	搭建	程序	融合	所示	失败
2966,【AF】WEB应用防护不生效之未设置监听端口,防护	应用	生效	监听	攻击	端口	设置	页面	测试	策略
2967,【aDesk】良田LN1020A3DR双摄像头高拍仪在虚拟机内只能识别到一个主头，副头无法识别，且无法获取画面,识别	主头	良田	摄像头	画面	只能	无法	请稍等	获取	符号
2968,【SSL】打开虚拟打印机失败（错误码为5）,打印机	虚拟	错误码	发布	选好	客户端	组策略	打开	失败	远程
2969,【aDesk】VDC认证设置不区分用户名大小写报错,区分	用户名	设置	认证	冲突	密码	报错	提示	c盘	环境模拟
